0.13895521334363978,0.09712910126448641,0.11572633051097543,0.09571330257300019,0.2735515609613006,0.04930131178811831,0.049141595356317826,0.15752954856451648,0.022952035637645012
0.12841637273207349,0.08079436527377953,0.13281524204838324,0.04823029512690913,0.02490290837669849,0.07407457495594794,0.05474449623059583,0.14122884264430827,0.3147929026113041
0.09120877229454294,0.031096654292655863,0.32241618453577064,0.028658166874570592,0.15974996291529514,0.09990691470569746,0.05411000064116359,0.04225690822397255,0.17059643551633127
0.10876318605123048,0.10954726096681837,0.05631665496734641,0.2255021268386177,0.08744936995625281,0.23571872345353606,0.04404302393725903,0.10568642939671304,0.026973224432226144
0.1387810156109537,0.08180196887134684,0.12645235179722603,0.07552312815390382,0.11883535762961535,0.05749394564995408,0.05989278992110505,0.15951021312622343,0.1817092292396717
0.10403390691906496,0.04584998507908044,0.2286498361711485,0.042814153237192065,0.10368144028932935,0.0269382697281453,0.20684197753311492,0.03333878294076964,0.2078516481021548
0.1444270223747465,0.08655244461538812,0.14587147519750238,0.07116013525151141,0.0871445099508684,0.05888776888794853,0.17308054882043944,0.09422372342181323,0.13865237147978202
0.1441501425173057,0.08389793474120792,0.135692580781511,0.2316898783107372,0.027132827079035294,0.2004059707244592,0.05793226945300864,0.08316202133298957,0.03593637505974532
0.1514416150802812,0.07298270435898882,0.17257320983595018,0.08121359931309209,0.12132357786608554,0.0952510884997591,0.08784087528295176,0.05991884997786597,0.1574544797850254
0.14805014563528393,0.08025285699126383,0.10967116217153716,0.0978837525493488,0.0630161950067688,0.08240636987078652,0.06336150363329317,0.20788342899883752,0.14747458514288025
0.10890081033668264,0.04426906880791139,0.08765152039801583,0.04892242514884499,0.3315766520148858,0.24197696757903175,0.06655240623945886,0.036202489725560116,0.03394765974960857
0.11908599139041542,0.11042129353316409,0.10127815034532418,0.09920464172452463,0.3741957332500883,0.03749154198787146,0.046694993091333244,0.07607982655263928,0.03554782812463935
0.11479102224576776,0.0618905869984386,0.25374536381488855,0.06539168381365461,0.2562555195764225,0.028655275257677512,0.0820489458111779,0.05336156539856451,0.08386003708340806
0.13251151292539617,0.06717114805832715,0.10301926693845402,0.11037414498825404,0.10183213324450326,0.048135160822282086,0.12889633268767256,0.11725874544866899,0.19080155488644168
0.1257292025052922,0.05176986181088803,0.15647586178104758,0.17157956929534887,0.12049181267520892,0.18503282276110136,0.04038661801558077,0.09349475963023662,0.05503949152529559
0.09553790299934561,0.04280725706103553,0.05434215725654495,0.05080880286434009,0.43608505851844054,0.024924738870364272,0.04848721379108508,0.058429735635253034,0.1885771330035909
0.12070300386963767,0.1385776483979721,0.11813149444451058,0.08466535744393726,0.022035817531167342,0.20401687862931586,0.0522016803590403,0.21217418872771773,0.04749393059670128
0.07655832566402461,0.6291077067371884,0.03630813081446253,0.11184975718574837,0.032308301463886725,0.028573399514474768,0.03691001762481646,0.020920467301334743,0.027463893694063355
