0,1,2,3,4,5,6,7,8
0.251130130101,0.0622191561882,0.0412257119225,0.0451263111535,0.0629891402577,0.146830736852,0.044183355964,0.272888663011,0.0734067945504
0.0761513417495,0.104021120081,0.29954392319,0.0663774872873,0.0297030304512,0.234841353267,0.0217866148596,0.0722771058491,0.0952980232661
0.0169115767251,0.040775461929,0.0753912391048,0.0278393687305,0.0247820190973,0.412372133243,0.110370616431,0.0468282610671,0.244729323672
0.149418301976,0.288974548199,0.0189320443521,0.116279561941,0.102034180723,0.0670762767625,0.0338956837742,0.214991674053,0.00839772821935
0.214671432678,0.0267318954987,0.0210786509096,0.0175517474161,0.024971211249,0.10561493348,0.515305671375,0.0443574936408,0.0297169637525
0.0540736241848,0.441539018066,0.0498068626032,0.133893185234,0.0353486648074,0.0508574600988,0.0526375264495,0.168859500312,0.0129841582447
0.162303596103,0.0339296427703,0.157647680973,0.048696725294,0.0822673494878,0.105075268858,0.0801354608405,0.0961362115244,0.23380806415
0.0544883411827,0.206206320302,0.332021233007,0.0391610220241,0.0298475908623,0.100782858499,0.0398607896344,0.048488966685,0.149142877804
0.129264940793,0.274319328868,0.0250873330578,0.159509149372,0.0151751333641,0.0332218990602,0.0829903716655,0.272263805196,0.00816803862377
0.213867274024,0.267370524335,0.0618137332043,0.128839046294,0.0173668117117,0.0689426352293,0.0190307669197,0.198705671614,0.0240635366678
0.0601690520785,0.070871332927,0.0253440607246,0.0640739444147,0.0902382937353,0.293263284366,0.345742794629,0.0347313290547,0.015565908071
0.531736723263,0.152029903218,0.0284646391719,0.0735445050419,0.00910508106453,0.030538322617,0.0395631388794,0.108262156117,0.0267555306278
0.0724096492003,0.0373467822224,0.129748053016,0.0196549849722,0.152866511472,0.0993434144571,0.0924103331324,0.0574162596254,0.338804011902
0.163752319926,0.106630285685,0.278197690299,0.025588454027,0.163122614246,0.0703128386229,0.035556626829,0.0897887699879,0.0670504003774
0.0190049097211,0.0180841689032,0.0459441028775,0.0134469311183,0.088968088495,0.234792722705,0.294216313791,0.0338439007028,0.251698861686
0.0454123657248,0.178816043293,0.204927586986,0.0962634156178,0.0820032525461,0.18746708385,0.0506032373088,0.0376691529754,0.116837861698
0.0441244482535,0.164807467635,0.395838397066,0.0343672656108,0.0141298697586,0.138782715627,0.0316849092207,0.0721391316918,0.104125795137
0.175466943436,0.21954465451,0.0287387498929,0.184630433251,0.0241736236699,0.0602497358081,0.0676688542712,0.231038747515,0.0084882576456
0.0208503707628,0.19839393952,0.18421308462,0.0727903166104,0.139737444274,0.147198491882,0.0245792884655,0.0867808198073,0.125456244058
0.315987497756,0.102491516155,0.0624005230023,0.103616404072,0.0652985738005,0.0674494684994,0.0168691156177,0.206277935561,0.0596089655357
0.0518706136634,0.100218027229,0.0393446323376,0.511386684904,0.033162234402,0.108544774614,0.0143106869701,0.107743407749,0.0334189381311
0.0703704714654,0.0918402560744,0.0635252605173,0.0719876259774,0.14259749526,0.268325253238,0.0896161729185,0.128920389417,0.072817075132
0.14475186723,0.0736311304774,0.0396887113559,0.310977229671,0.032582266935,0.0625227328245,0.0439907242168,0.270860054188,0.0209952831024
0.0332300129485,0.0781648980385,0.0622039419578,0.13858850439,0.140143234684,0.268302340665,0.141672032405,0.085510890055,0.052184144857
0.0410698145462,0.164866225017,0.113695256136,0.0594982731455,0.0383664695737,0.0720670708983,0.0450865522431,0.266010514676,0.199339823765
0.253838197611,0.293908063289,0.0382808624931,0.10141848912,0.00592693932275,0.0404494364218,0.0104277511846,0.216600166695,0.0391500938624
0.0325115265857,0.0638813796196,0.367185445922,0.0182635481111,0.0187747980306,0.0883413151593,0.103860919548,0.0423321216674,0.264848945357
0.0809366827288,0.324007050592,0.055474850674,0.180151465023,0.0148094323947,0.0413303066372,0.0280269070818,0.258564391077,0.0166989137914
0.194075376614,0.163927592746,0.166317940735,0.0948538651372,0.0356267188144,0.229853376496,0.0433519914704,0.0522474662973,0.0197456716889
0.109502795256,0.201906489453,0.0795567042014,0.240172552165,0.0427011579547,0.0524299707058,0.0261435389234,0.1799781517,0.0676086396409
0.0521133881634,0.154106255653,0.0360977449009,0.508222824979,0.015647231747,0.0927881889125,0.0444032549001,0.0733147786651,0.0233063320789
0.0267743667075,0.302217897793,0.144676362932,0.0472870813443,0.0295425484043,0.235017995222,0.0267347637706,0.118482029182,0.0692669546448
0.0373717941847,0.0237647964404,0.0234697699766,0.0203530391871,0.333775157445,0.164804787974,0.327387274854,0.0229157653893,0.0461576145491
0.14036448304,0.271801846429,0.0402051779965,0.24758244749,0.0354756280561,0.0385707095155,0.0963650876486,0.0477584350091,0.0818761848143
0.0514617112295,0.0684488172625,0.0392729724442,0.128953610508,0.182422700603,0.256856779465,0.042350111317,0.163236927741,0.0669963694289
0.0516618415476,0.163725892389,0.140311606277,0.112783710401,0.0469089799903,0.225542654354,0.0336899452105,0.178058389003,0.0473169808275
0.0932498220788,0.0909251834956,0.027669197906,0.0206536047328,0.0672644150165,0.212087573406,0.446306852787,0.0341775937639,0.00766575681376
0.107595668652,0.105305109476,0.0270314256412,0.267493331351,0.211465135243,0.061400267528,0.0406489696021,0.136043113004,0.0430169795028
0.0447669189978,0.0611514475119,0.113328993452,0.0437646803274,0.068319482442,0.29538012016,0.0991602885998,0.218661450357,0.0554666181523
0.0637466434169,0.0927759313652,0.137760168961,0.0283469103669,0.190781823044,0.165763083996,0.076651429076,0.0891172488411,0.155056760933
0.0883061825043,0.148329361527,0.0619410667877,0.0447071250475,0.0830680476501,0.237595888831,0.195230895406,0.109371584453,0.0314498477935
0.0252041687756,0.136074324007,0.0236321790095,0.0433581598602,0.0495314751137,0.109606717264,0.551999022168,0.0504214713693,0.0101724824335
0.134104753097,0.166394361408,0.0525770206762,0.0697392175866,0.0850445225662,0.221387204189,0.0464471757305,0.0990363553144,0.125269389431
0.169638600579,0.0895028734162,0.0525184666706,0.145371771598,0.139868574823,0.137890267147,0.10790892662,0.0865373277353,0.0707631914118
0.194387426639,0.0433028436834,0.0216863536773,0.0256250987529,0.14534244141,0.107366020418,0.349858529844,0.055220590441,0.0572106951338
0.189461911425,0.0476243783457,0.00718325824526,0.0351820298064,0.0303467245241,0.144480090552,0.438103433801,0.0985475931969,0.00907058010349
0.0401770321501,0.132568159245,0.0386555657388,0.26412912686,0.199018492907,0.0605300846655,0.0538167460436,0.144090465517,0.0670143268738
0.251313102794,0.0866732524899,0.0800999414973,0.0422812658115,0.0371030834668,0.0798711637772,0.0665980184802,0.252534191468,0.103525980215
0.14986177341,0.0887998663694,0.0568164599737,0.0539149661208,0.0414144792063,0.26758487619,0.166590123858,0.0920825774063,0.0829348774658
0.0608729339734,0.170072001306,0.130986126814,0.0177443745878,0.0424118192859,0.255161682928,0.242481810852,0.0647640818114,0.015505168441
0.0317399478838,0.0336565865362,0.112337132863,0.0127908843576,0.186932779866,0.114719504058,0.122160475025,0.0133605941733,0.372302095238
0.269815749722,0.187226832723,0.0888485641708,0.0475299624154,0.08370736928,0.101899659285,0.0427192415738,0.061542802635,0.116709818195
0.0767615021088,0.0942803233916,0.0814646366362,0.0935302143124,0.118133876168,0.220917410449,0.0197093266267,0.19724882642,0.0979538838872
0.302139818595,0.0944567959891,0.0378896144933,0.0155177311179,0.024182120417,0.224023891017,0.13703566169,0.0909066489949,0.073847717686
0.095706707334,0.164182217691,0.424593978,0.0309254241613,0.0363568491996,0.0635046905371,0.021157044262,0.094950277956,0.068622810859
0.0879881313387,0.130282597412,0.161989028067,0.0522930695157,0.162048259276,0.0586630295066,0.139235860599,0.118002489937,0.0894975343468
0.116251792201,0.125906457115,0.103347837337,0.0382187542336,0.119635367464,0.170927433826,0.0226211864383,0.0756119811235,0.227479190262
0.0249067841004,0.0820689587452,0.0535505657609,0.0362000077424,0.130554823703,0.367615862163,0.0481915333382,0.0971168587499,0.159794605697
0.208628187918,0.252327365736,0.0583394878034,0.139959071775,0.0127749560154,0.0622172499695,0.0189503754731,0.222677855777,0.0241254495329
0.063262044125,0.113185427651,0.0301065433648,0.221688882519,0.0267776473791,0.071037208829,0.147551000628,0.318886436279,0.00750480922507
0.13756607783,0.107829205078,0.0518672360801,0.024582289934,0.0391892292192,0.260374167278,0.148095779112,0.101370457692,0.129125557776
0.0729464536818,0.280042087759,0.0299196418577,0.10607758907,0.0343428941159,0.0560179061752,0.048950034909,0.352166804915,0.0195365875164
0.190557745194,0.0668013112225,0.105386666168,0.0324267087773,0.114339678931,0.129536520653,0.0473276035717,0.15802332455,0.155600440932
